ACSSF,TN,050,00,0000042,,,,,47,059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47059,"Greene County, Tennessee",,,
ACSSF,TN,050,00,0000043,,,,,47,061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47061,"Grundy County, Tennessee",,,
ACSSF,TN,050,00,0000044,,,,,47,063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47063,"Hamblen County, Tennessee",,,
ACSSF,TN,050,00,0000045,,,,,47,065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47065,"Hamilton County, Tennessee",,,
ACSSF,TN,050,00,0000046,,,,,47,067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47067,"Hancock County, Tennessee",,,
ACSSF,TN,050,00,0000047,,,,,47,069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47069,"Hardeman County, Tennessee",,,
ACSSF,TN,050,00,0000048,,,,,47,071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47071,"Hardin County, Tennessee",,,
ACSSF,TN,050,00,0000049,,,,,47,073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47073,"Hawkins County, Tennessee",,,
ACSSF,TN,050,00,0000050,,,,,47,075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47075,"Haywood County, Tennessee",,,
ACSSF,TN,050,00,0000051,,,,,47,077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47077,"Henderson County, Tennessee",,,
ACSSF,TN,050,00,0000052,,,,,47,079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47079,"Henry County, Tennessee",,,
ACSSF,TN,050,00,0000053,,,,,47,081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47081,"Hickman County, Tennessee",,,
ACSSF,TN,050,00,0000054,,,,,47,083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47083,"Houston County, Tennessee",,,
ACSSF,TN,050,00,0000055,,,,,47,085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47085,"Humphreys County, Tennessee",,,
ACSSF,TN,050,00,0000056,,,,,47,087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47087,"Jackson County, Tennessee",,,
ACSSF,TN,050,00,0000057,,,,,47,089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47089,"Jefferson County, Tennessee",,,
ACSSF,TN,050,00,0000058,,,,,47,091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47091,"Johnson County, Tennessee",,,
ACSSF,TN,050,00,0000059,,,,,47,093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47093,"Knox County, Tennessee",,,
ACSSF,TN,050,00,0000060,,,,,47,095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47095,"Lake County, Tennessee",,,
ACSSF,TN,050,00,0000061,,,,,47,097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47097,"Lauderdale County, Tennessee",,,
ACSSF,TN,050,00,0000062,,,,,47,099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47099,"Lawrence County, Tennessee",,,
ACSSF,TN,050,00,0000063,,,,,47,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47101,"Lewis County, Tennessee",,,
ACSSF,TN,050,00,0000064,,,,,47,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47103,"Lincoln County, Tennessee",,,
ACSSF,TN,050,00,0000065,,,,,47,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47105,"Loudon County, Tennessee",,,
ACSSF,TN,050,00,0000066,,,,,47,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47107,"McMinn County, Tennessee",,,
ACSSF,TN,050,00,0000067,,,,,47,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47109,"McNairy County, Tennessee",,,
ACSSF,TN,050,00,0000068,,,,,47,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47111,"Macon County, Tennessee",,,
ACSSF,TN,050,00,0000069,,,,,47,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47113,"Madison County, Tennessee",,,
ACSSF,TN,050,00,0000070,,,,,47,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47115,"Marion County, Tennessee",,,
ACSSF,TN,050,00,0000071,,,,,47,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47117,"Marshall County, Tennessee",,,
ACSSF,TN,050,00,0000072,,,,,47,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47119,"Maury County, Tennessee",,,
ACSSF,TN,050,00,0000073,,,,,47,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47121,"Meigs County, Tennessee",,,
ACSSF,TN,050,00,0000074,,,,,47,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47123,"Monroe County, Tennessee",,,
ACSSF,TN,050,00,0000075,,,,,47,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47125,"Montgomery County, Tennessee",,,
ACSSF,TN,050,00,0000076,,,,,47,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47127,"Moore County, Tennessee",,,
ACSSF,TN,050,00,0000077,,,,,47,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47129,"Morgan County, Tennessee",,,
ACSSF,TN,050,00,0000078,,,,,47,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47131,"Obion County, Tennessee",,,
ACSSF,TN,050,00,0000079,,,,,47,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47133,"Overton County, Tennessee",,,
ACSSF,TN,050,00,0000080,,,,,47,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47135,"Perry County, Tennessee",,,
ACSSF,TN,050,00,0000081,,,,,47,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47137,"Pickett County, Tennessee",,,
ACSSF,TN,050,00,0000082,,,,,47,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47139,"Polk County, Tennessee",,,
ACSSF,TN,050,00,0000083,,,,,47,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47141,"Putnam County, Tennessee",,,
ACSSF,TN,050,00,0000084,,,,,47,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47143,"Rhea County, Tennessee",,,
ACSSF,TN,050,00,0000085,,,,,47,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47145,"Roane County, Tennessee",,,
ACSSF,TN,050,00,0000086,,,,,47,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47147,"Robertson County, Tennessee",,,
ACSSF,TN,050,00,0000087,,,,,47,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47149,"Rutherford County, Tennessee",,,
ACSSF,TN,050,00,0000088,,,,,47,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47151,"Scott County, Tennessee",,,
ACSSF,TN,050,00,0000089,,,,,47,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47153,"Sequatchie County, Tennessee",,,
ACSSF,TN,050,00,0000090,,,,,47,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47155,"Sevier County, Tennessee",,,
ACSSF,TN,050,00,0000091,,,,,47,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47157,"Shelby County, Tennessee",,,
ACSSF,TN,050,00,0000092,,,,,47,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47159,"Smith County, Tennessee",,,
ACSSF,TN,050,00,0000093,,,,,47,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47161,"Stewart County, Tennessee",,,
ACSSF,TN,050,00,0000094,,,,,47,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47163,"Sullivan County, Tennessee",,,
ACSSF,TN,050,00,0000095,,,,,47,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47165,"Sumner County, Tennessee",,,
ACSSF,TN,050,00,0000096,,,,,47,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47167,"Tipton County, Tennessee",,,
ACSSF,TN,050,00,0000097,,,,,47,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47169,"Trousdale County, Tennessee",,,
ACSSF,TN,050,00,0000098,,,,,47,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47171,"Unicoi County, Tennessee",,,
ACSSF,TN,050,00,0000099,,,,,47,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47173,"Union County, Tennessee",,,
ACSSF,TN,050,00,0000100,,,,,47,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47175,"Van Buren County, Tennessee",,,
ACSSF,TN,050,00,0000101,,,,,47,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47177,"Warren County, Tennessee",,,
ACSSF,TN,050,00,0000102,,,,,47,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47179,"Washington County, Tennessee",,,
ACSSF,TN,050,00,0000103,,,,,47,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47181,"Wayne County, Tennessee",,,
ACSSF,TN,050,00,0000104,,,,,47,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47183,"Weakley County, Tennessee",,,
ACSSF,TN,050,00,0000105,,,,,47,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47185,"White County, Tennessee",,,
ACSSF,TN,050,00,0000106,,,,,47,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47187,"Williamson County, Tennessee",,,
ACSSF,TN,050,00,0000107,,,,,47,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US47189,"Wilson County, Tennessee",,,
ACSSF,TN,060,00,0000108,,,,,47,001,90002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700190002,"District 1, Anderson County, Tennessee",,,
ACSSF,TN,060,00,0000109,,,,,47,001,90192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700190192,"District 2, Anderson County, Tennessee",,,
ACSSF,TN,060,00,0000110,,,,,47,001,90382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700190382,"District 3, Anderson County, Tennessee",,,
ACSSF,TN,060,00,0000111,,,,,47,001,90572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700190572,"District 4, Anderson County, Tennessee",,,
ACSSF,TN,060,00,0000112,,,,,47,001,90762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700190762,"District 5, Anderson County, Tennessee",,,
ACSSF,TN,060,00,0000113,,,,,47,001,90952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700190952,"District 6, Anderson County, Tennessee",,,
ACSSF,TN,060,00,0000114,,,,,47,001,91142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700191142,"District 7, Anderson County, Tennessee",,,
ACSSF,TN,060,00,0000115,,,,,47,001,91332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700191332,"District 8, Anderson County, Tennessee",,,
ACSSF,TN,060,00,0000116,,,,,47,003,90004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700390004,"District 1, Bedford County, Tennessee",,,
ACSSF,TN,060,00,0000117,,,,,47,003,90194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700390194,"District 2, Bedford County, Tennessee",,,
ACSSF,TN,060,00,0000118,,,,,47,003,90384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700390384,"District 3, Bedford County, Tennessee",,,
ACSSF,TN,060,00,0000119,,,,,47,003,90574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700390574,"District 4, Bedford County, Tennessee",,,
ACSSF,TN,060,00,0000120,,,,,47,003,90764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700390764,"District 5, Bedford County, Tennessee",,,
ACSSF,TN,060,00,0000121,,,,,47,003,90954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700390954,"District 6, Bedford County, Tennessee",,,
ACSSF,TN,060,00,0000122,,,,,47,003,91144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700391144,"District 7, Bedford County, Tennessee",,,
ACSSF,TN,060,00,0000123,,,,,47,003,91334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700391334,"District 8, Bedford County, Tennessee",,,
ACSSF,TN,060,00,0000124,,,,,47,003,91524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700391524,"District 9, Bedford County, Tennessee",,,
ACSSF,TN,060,00,0000125,,,,,47,005,90006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700590006,"District 1, Benton County, Tennessee",,,
ACSSF,TN,060,00,0000126,,,,,47,005,90196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700590196,"District 2, Benton County, Tennessee",,,
ACSSF,TN,060,00,0000127,,,,,47,005,90386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700590386,"District 3, Benton County, Tennessee",,,
ACSSF,TN,060,00,0000128,,,,,47,005,90576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700590576,"District 4, Benton County, Tennessee",,,
ACSSF,TN,060,00,0000129,,,,,47,005,90766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700590766,"District 5, Benton County, Tennessee",,,
ACSSF,TN,060,00,0000130,,,,,47,005,90956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700590956,"District 6, Benton County, Tennessee",,,
ACSSF,TN,060,00,0000131,,,,,47,007,90008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700790008,"District 1, Bledsoe County, Tennessee",,,
ACSSF,TN,060,00,0000132,,,,,47,007,90198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700790198,"District 2, Bledsoe County, Tennessee",,,
ACSSF,TN,060,00,0000133,,,,,47,007,90388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700790388,"District 3, Bledsoe County, Tennessee",,,
ACSSF,TN,060,00,0000134,,,,,47,007,90578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700790578,"District 4, Bledsoe County, Tennessee",,,
ACSSF,TN,060,00,0000135,,,,,47,007,90768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700790768,"District 5, Bledsoe County, Tennessee",,,
ACSSF,TN,060,00,0000136,,,,,47,007,90958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700790958,"District 6, Bledsoe County, Tennessee",,,
ACSSF,TN,060,00,0000137,,,,,47,009,90010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700990010,"District 1, Blount County, Tennessee",,,
ACSSF,TN,060,00,0000138,,,,,47,009,90200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700990200,"District 2, Blount County, Tennessee",,,
ACSSF,TN,060,00,0000139,,,,,47,009,90390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700990390,"District 3, Blount County, Tennessee",,,
ACSSF,TN,060,00,0000140,,,,,47,009,90580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700990580,"District 4, Blount County, Tennessee",,,
ACSSF,TN,060,00,0000141,,,,,47,009,90770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700990770,"District 5, Blount County, Tennessee",,,
ACSSF,TN,060,00,0000142,,,,,47,009,90960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700990960,"District 6, Blount County, Tennessee",,,
ACSSF,TN,060,00,0000143,,,,,47,009,91150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700991150,"District 7, Blount County, Tennessee",,,
ACSSF,TN,060,00,0000144,,,,,47,009,91340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700991340,"District 8, Blount County, Tennessee",,,
ACSSF,TN,060,00,0000145,,,,,47,009,91530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700991530,"District 9, Blount County, Tennessee",,,
ACSSF,TN,060,00,0000146,,,,,47,009,91720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4700991720,"District 10, Blount County, Tennessee",,,
ACSSF,TN,060,00,0000147,,,,,47,011,90012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701190012,"District 1, Bradley County, Tennessee",,,
ACSSF,TN,060,00,0000148,,,,,47,011,90202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701190202,"District 2, Bradley County, Tennessee",,,
ACSSF,TN,060,00,0000149,,,,,47,011,90392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701190392,"District 3, Bradley County, Tennessee",,,
ACSSF,TN,060,00,0000150,,,,,47,011,90582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701190582,"District 4, Bradley County, Tennessee",,,
ACSSF,TN,060,00,0000151,,,,,47,011,90772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701190772,"District 5, Bradley County, Tennessee",,,
ACSSF,TN,060,00,0000152,,,,,47,011,90962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701190962,"District 6, Bradley County, Tennessee",,,
ACSSF,TN,060,00,0000153,,,,,47,011,91152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701191152,"District 7, Bradley County, Tennessee",,,
ACSSF,TN,060,00,0000154,,,,,47,013,90014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701390014,"District 1, Campbell County, Tennessee",,,
ACSSF,TN,060,00,0000155,,,,,47,013,90204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701390204,"District 2, Campbell County, Tennessee",,,
ACSSF,TN,060,00,0000156,,,,,47,013,90394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701390394,"District 3, Campbell County, Tennessee",,,
ACSSF,TN,060,00,0000157,,,,,47,013,90584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701390584,"District 4, Campbell County, Tennessee",,,
ACSSF,TN,060,00,0000158,,,,,47,013,90774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701390774,"District 5, Campbell County, Tennessee",,,
ACSSF,TN,060,00,0000159,,,,,47,015,90016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701590016,"District 1, Cannon County, Tennessee",,,
ACSSF,TN,060,00,0000160,,,,,47,015,90206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US4701590206,"District 2, Cannon County, Tennessee",,,
